table_name,variable_name,varable_type
core,nzcvs_core_hholdweight_rep4,float
core,nzcvs_core_hholdweight_rep5,float
core,nzcvs_core_hholdweight_rep6,float
core,nzcvs_core_hholdweight_rep7,float
core,nzcvs_core_hholdweight_rep8,float
core,nzcvs_core_hholdweight_rep9,float
core,nzcvs_core_hholdweight_rep10,float
core,nzcvs_core_hholdweight_rep11,float
core,nzcvs_core_hholdweight_rep12,float
core,nzcvs_core_hholdweight_rep13,float
core,nzcvs_core_hholdweight_rep14,float
core,nzcvs_core_hholdweight_rep15,float
core,nzcvs_core_hholdweight_rep16,float
core,nzcvs_core_hholdweight_rep17,float
core,nzcvs_core_hholdweight_rep18,float
core,nzcvs_core_hholdweight_rep19,float
core,nzcvs_core_hholdweight_rep20,float
core,nzcvs_core_hholdweight_rep21,float
core,nzcvs_core_hholdweight_rep22,float
core,nzcvs_core_hholdweight_rep23,float
core,nzcvs_core_hholdweight_rep24,float
core,nzcvs_core_hholdweight_rep25,float
core,nzcvs_core_hholdweight_rep26,float
core,nzcvs_core_hholdweight_rep27,float
core,nzcvs_core_hholdweight_rep28,float
core,nzcvs_core_hholdweight_rep29,float
core,nzcvs_core_hholdweight_rep30,float
core,nzcvs_core_hholdweight_rep31,float
core,nzcvs_core_hholdweight_rep32,float
core,nzcvs_core_hholdweight_rep33,float
core,nzcvs_core_hholdweight_rep34,float
core,nzcvs_core_hholdweight_rep35,float
core,nzcvs_core_hholdweight_rep36,float
core,nzcvs_core_hholdweight_rep37,float
core,nzcvs_core_hholdweight_rep38,float
core,nzcvs_core_hholdweight_rep39,float
core,nzcvs_core_hholdweight_rep40,float
core,nzcvs_core_hholdweight_rep41,float
core,nzcvs_core_hholdweight_rep42,float
core,nzcvs_core_hholdweight_rep43,float
core,nzcvs_core_hholdweight_rep44,float
core,nzcvs_core_hholdweight_rep45,float
core,nzcvs_core_hholdweight_rep46,float
core,nzcvs_core_hholdweight_rep47,float
core,nzcvs_core_hholdweight_rep48,float
core,nzcvs_core_hholdweight_rep49,float
core,nzcvs_core_hholdweight_rep50,float
core,nzcvs_core_hholdweight_rep51,float
core,nzcvs_core_hholdweight_rep52,float
core,nzcvs_core_hholdweight_rep53,float
core,nzcvs_core_hholdweight_rep54,float
core,nzcvs_core_hholdweight_rep55,float
core,nzcvs_core_hholdweight_rep56,float
core,nzcvs_core_hholdweight_rep57,float
core,nzcvs_core_hholdweight_rep58,float
core,nzcvs_core_hholdweight_rep59,float
core,nzcvs_core_hholdweight_rep60,float
core,nzcvs_core_hholdweight_rep61,float
core,nzcvs_core_hholdweight_rep62,float
core,nzcvs_core_hholdweight_rep63,float
core,nzcvs_core_hholdweight_rep64,float
core,nzcvs_core_hholdweight_rep65,float
core,nzcvs_core_hholdweight_rep66,float
core,nzcvs_core_hholdweight_rep67,float
core,nzcvs_core_hholdweight_rep68,float
core,nzcvs_core_hholdweight_rep69,float
core,nzcvs_core_hholdweight_rep70,float
core,nzcvs_core_hholdweight_rep71,float
core,nzcvs_core_hholdweight_rep72,float
core,nzcvs_core_hholdweight_rep73,float
core,nzcvs_core_hholdweight_rep74,float
core,nzcvs_core_hholdweight_rep75,float
core,nzcvs_core_hholdweight_rep76,float
core,nzcvs_core_hholdweight_rep77,float
core,nzcvs_core_hholdweight_rep78,float
core,nzcvs_core_hholdweight_rep79,float
core,nzcvs_core_hholdweight_rep80,float
core,nzcvs_core_hholdweight_rep81,float
core,nzcvs_core_hholdweight_rep82,float
core,nzcvs_core_hholdweight_rep83,float
core,nzcvs_core_hholdweight_rep84,float
core,nzcvs_core_hholdweight_rep85,float
core,nzcvs_core_hholdweight_rep86,float
core,nzcvs_core_hholdweight_rep87,float
core,nzcvs_core_hholdweight_rep88,float
core,nzcvs_core_hholdweight_rep89,float
core,nzcvs_core_hholdweight_rep90,float
core,nzcvs_core_hholdweight_rep91,float
core,nzcvs_core_hholdweight_rep92,float
core,nzcvs_core_hholdweight_rep93,float
core,nzcvs_core_hholdweight_rep94,float
core,nzcvs_core_hholdweight_rep95,float
core,nzcvs_core_hholdweight_rep96,float
core,nzcvs_core_hholdweight_rep97,float
core,nzcvs_core_hholdweight_rep98,float
core,nzcvs_core_hholdweight_rep99,float
core,nzcvs_core_hholdweight_rep100,float
core,nzcvs_core_hholdweight,float
core,nzcvs_core_personweight_rep1,float
core,nzcvs_core_personweight_rep2,float
core,nzcvs_core_personweight_rep3,float
core,nzcvs_core_personweight_rep4,float
core,nzcvs_core_personweight_rep5,float
core,nzcvs_core_personweight_rep6,float
core,nzcvs_core_personweight_rep7,float
core,nzcvs_core_personweight_rep8,float
core,nzcvs_core_personweight_rep9,float
core,nzcvs_core_personweight_rep10,float
core,nzcvs_core_personweight_rep11,float
core,nzcvs_core_personweight_rep12,float
core,nzcvs_core_personweight_rep13,float
core,nzcvs_core_personweight_rep14,float
core,nzcvs_core_personweight_rep15,float
core,nzcvs_core_personweight_rep16,float
core,nzcvs_core_personweight_rep17,float
core,nzcvs_core_personweight_rep18,float
core,nzcvs_core_personweight_rep19,float
core,nzcvs_core_personweight_rep20,float
core,nzcvs_core_personweight_rep21,float
core,nzcvs_core_personweight_rep22,float
core,nzcvs_core_personweight_rep23,float
core,nzcvs_core_personweight_rep24,float
core,nzcvs_core_personweight_rep25,float
core,nzcvs_core_personweight_rep26,float
core,nzcvs_core_personweight_rep27,float
core,nzcvs_core_personweight_rep28,float
core,nzcvs_core_personweight_rep29,float
core,nzcvs_core_personweight_rep30,float
core,nzcvs_core_personweight_rep31,float
core,nzcvs_core_personweight_rep32,float
core,nzcvs_core_personweight_rep33,float
core,nzcvs_core_personweight_rep34,float
core,nzcvs_core_personweight_rep35,float
core,nzcvs_core_personweight_rep36,float
core,nzcvs_core_personweight_rep37,float
core,nzcvs_core_personweight_rep38,float
core,nzcvs_core_personweight_rep39,float
core,nzcvs_core_personweight_rep40,float
core,nzcvs_core_personweight_rep41,float
core,nzcvs_core_personweight_rep42,float
core,nzcvs_core_personweight_rep43,float
core,nzcvs_core_personweight_rep44,float
core,nzcvs_core_personweight_rep45,float
core,nzcvs_core_personweight_rep46,float
core,nzcvs_core_personweight_rep47,float
core,nzcvs_core_personweight_rep48,float
core,nzcvs_core_personweight_rep49,float
core,nzcvs_core_personweight_rep50,float
core,nzcvs_core_personweight_rep51,float
core,nzcvs_core_personweight_rep52,float
core,nzcvs_core_personweight_rep53,float
core,nzcvs_core_personweight_rep54,float
core,nzcvs_core_personweight_rep55,float
core,nzcvs_core_personweight_rep56,float
core,nzcvs_core_personweight_rep57,float
core,nzcvs_core_personweight_rep58,float
core,nzcvs_core_personweight_rep59,float
core,nzcvs_core_personweight_rep60,float
core,nzcvs_core_personweight_rep61,float
core,nzcvs_core_personweight_rep62,float
core,nzcvs_core_personweight_rep63,float
core,nzcvs_core_personweight_rep64,float
core,nzcvs_core_personweight_rep65,float
core,nzcvs_core_personweight_rep66,float
core,nzcvs_core_personweight_rep67,float
core,nzcvs_core_personweight_rep68,float
core,nzcvs_core_personweight_rep69,float
core,nzcvs_core_personweight_rep70,float
core,nzcvs_core_personweight_rep71,float
core,nzcvs_core_personweight_rep72,float
core,nzcvs_core_personweight_rep73,float
core,nzcvs_core_personweight_rep74,float
core,nzcvs_core_personweight_rep75,float
core,nzcvs_core_personweight_rep76,float
core,nzcvs_core_personweight_rep77,float
core,nzcvs_core_personweight_rep78,float
core,nzcvs_core_personweight_rep79,float
core,nzcvs_core_personweight_rep80,float
core,nzcvs_core_personweight_rep81,float
core,nzcvs_core_personweight_rep82,float
core,nzcvs_core_personweight_rep83,float
core,nzcvs_core_personweight_rep84,float
core,nzcvs_core_personweight_rep85,float
core,nzcvs_core_personweight_rep86,float
core,nzcvs_core_personweight_rep87,float
core,nzcvs_core_personweight_rep88,float
core,nzcvs_core_personweight_rep89,float
core,nzcvs_core_personweight_rep90,float
core,nzcvs_core_personweight_rep91,float
core,nzcvs_core_personweight_rep92,float
core,nzcvs_core_personweight_rep93,float
core,nzcvs_core_personweight_rep94,float
core,nzcvs_core_personweight_rep95,float
core,nzcvs_core_personweight_rep96,float
core,nzcvs_core_personweight_rep97,float
core,nzcvs_core_personweight_rep98,float
core,nzcvs_core_personweight_rep99,float
core,nzcvs_core_personweight_rep100,float
core,nzcvs_core_personweight,float
core,nzcvs_core_OFFCOD01_INC,int
core,nzcvs_core_OFFCOD02_INC,int
core,nzcvs_core_OFFCOD03_INC,int
core,nzcvs_core_OFFCOD04_INC,int
core,nzcvs_core_OFFCOD05_INC,int
core,nzcvs_core_OFFCOD06_INC,int
core,nzcvs_core_OFFCOD07_INC,int
core,nzcvs_core_OFFCOD08_INC,int
core,nzcvs_core_OFFCOD09_INC,int
core,nzcvs_core_OFFCOD10_INC,int
core,nzcvs_core_OFFCOD11_INC,int
core,nzcvs_core_OFFCOD12_INC,int
core,nzcvs_core_OFFCOD13_INC,int
core,nzcvs_core_OFFCOD14_INC,int
core,nzcvs_core_OFFCOD15_INC,int
core,nzcvs_core_OFFCOD16_INC,int
core,nzcvs_core_OFFCOD17_INC,int
core,nzcvs_core_OFFCOD18_INC,int
core,nzcvs_core_OFFCOD98_INC,int
core,nzcvs_core_OFFCOD99_INC,int
core,nzcvs_core_OFFCODFV_ALL_INC,int
core,nzcvs_core_OFFCODFV_PART_INC,int
core,nzcvs_core_OFFCODFV_EXPA_INC,int
core,nzcvs_core_OFFCODFV_FAMI_INC,int
core,nzcvs_core_OFFCOD01_PREV,int
core,nzcvs_core_OFFCOD02_PREV,int
core,nzcvs_core_OFFCOD03_PREV,int
core,nzcvs_core_OFFCOD04_PREV,int
core,nzcvs_core_OFFCOD05_PREV,int
core,nzcvs_core_OFFCOD06_PREV,int
core,nzcvs_core_OFFCOD07_PREV,int
core,nzcvs_core_OFFCOD08_PREV,int
core,nzcvs_core_OFFCOD09_PREV,int
core,nzcvs_core_OFFCOD10_PREV,int
core,nzcvs_core_OFFCOD11_PREV,int
core,nzcvs_core_OFFCOD12_PREV,int
core,nzcvs_core_OFFCOD13_PREV,int
core,nzcvs_core_OFFCOD14_PREV,int
core,nzcvs_core_OFFCOD15_PREV,int
core,nzcvs_core_OFFCOD16_PREV,int
core,nzcvs_core_OFFCOD17_PREV,int
core,nzcvs_core_OFFCOD18_PREV,int
core,nzcvs_core_OFFCOD98_PREV,int
core,nzcvs_core_OFFCOD99_PREV,int
core,nzcvs_core_OFFCODFV_ALL_PREV,int
core,nzcvs_core_OFFCODFV_PART_PREV,int
core,nzcvs_core_OFFCODFV_EXPA_PREV,int
core,nzcvs_core_OFFCODFV_FAMI_PREV,int
core,nzcvs_core_ethnic_grp1_snz_ind,bit
core,nzcvs_core_ethnic_grp2_snz_ind,bit
core,nzcvs_core_ethnic_grp3_snz_ind,bit
core,nzcvs_core_ethnic_grp4_snz_ind,bit
core,nzcvs_core_ethnic_grp5_snz_ind,bit
core,nzcvs_core_ethnic_grp6_snz_ind,bit
incident,snz_uid,int
incident,nzcvs_snz_unique_nbr,bigint
incident,snz_nzcvs_uid,int
incident,nzcvs_incident_qtr,smallint
incident,nzcvs_incident_psu2015,int
incident,nzcvs_incident_FinalOffenceCode,int
incident,nzcvs_incident_FinalOffenceCodeN..,int
incident,nzcvs_incident_VFTYPE,smallint
incident,nzcvs_incident_APLY_NOTNZ,int
incident,nzcvs_incident_APLY_NOT12MNTHS,int
incident,nzcvs_incident_APLY_NOTPRSNALY,int
incident,nzcvs_incident_APLY_NOTPROPRTY,int
incident,nzcvs_incident_APLY_NOTHRTPRSNAL..,int
incident,nzcvs_incident_WHENINCIDHAPN,smallint
incident,nzcvs_incident_WHEREINCID,int
incident,nzcvs_incident_OFFENNUM,smallint
incident,nzcvs_incident_DISCRACE,smallint
incident,nzcvs_incident_DISCSEXLTY,smallint
incident,nzcvs_incident_DISCAGE,smallint
incident,nzcvs_incident_DISCSEX,smallint
incident,nzcvs_incident_DISCRELIG,smallint
incident,nzcvs_incident_DISCDISA,smallint
incident,nzcvs_incident_MVWRTHSTOL,int
incident,nzcvs_incident_MVWRTHSTOL_DKR,int
incident,nzcvs_incident_MVBACK,int
incident,nzcvs_incident_STOLMNYGDS,smallint
incident,nzcvs_incident_TOTSTOLVAL,smallint
incident,nzcvs_incident_TOTDAMAVAL,smallint
incident,nzcvs_incident_INSCOVER,int
incident,nzcvs_incident_INSCLAIM,int
incident,nzcvs_incident_TIMEOFFHRS,smallint
incident,nzcvs_incident_TIMEOFFDYS,smallint
incident,nzcvs_incident_SGINCID_COMPO,smallint
incident,nzcvs_incident_POLIHOW,smallint
incident,nzcvs_incident_POLINF_TRIV,int
incident,nzcvs_incident_POLINF_ATMP,int
incident,nzcvs_incident_POLICNF_EVID,int
incident,nzcvs_incident_POLICNF_ANYT,int
incident,nzcvs_incident_POLICNF_BOTH,int
incident,nzcvs_incident_POLICNF_CONT,int
incident,nzcvs_incident_POLICNF_BUSY,int
incident,nzcvs_incident_POLICNF_BADEXP,int
incident,nzcvs_incident_POLICNF_PRIV,int
incident,nzcvs_incident_POLICNF_SHAM,int
incident,nzcvs_incident_POLICNF_DEALT,int
incident,nzcvs_incident_POLICNF_FEAR,int
incident,nzcvs_incident_POLICNF_TROU,int
incident,nzcvs_incident_POLICNF_INCO,int
incident,nzcvs_incident_POLICNF_JOB,int
incident,nzcvs_incident_POLICNF_AUTH,int
incident,nzcvs_incident_POLICNF_NORE,int
incident,nzcvs_incident_POLICNF_OTH,int
incident,nzcvs_incident_WEAPON,int
incident,nzcvs_incident_SERINCID,int
incident,nzcvs_incident_VIEINCID,smallint
incident,nzcvs_incident_ALCOOFFE,int
incident,nzcvs_incident_DRUGOFFE,int
incident,nzcvs_incident_AFF_YSALCO,int
incident,nzcvs_incident_AFF_YSDRUG,int
incident,nzcvs_incident_AFF_NO,int
incident,nzcvs_incident_FAC_ARGU,int
incident,nzcvs_incident_FAC_FINA,int
incident,nzcvs_incident_FAC_FIGH,int
incident,nzcvs_incident_FAC_CARE,int
incident,nzcvs_incident_FAC_JEAL,int
incident,nzcvs_incident_FAC_SEPA,int
incident,nzcvs_incident_FAC_NOTHP,int
incident,nzcvs_incident_FAC_OTH,int
incident,nzcvs_incident_FAC_NONE,int
incident,nzcvs_incident_INJ_BRUI,int
incident,nzcvs_incident_INJ_BONE,int
incident,nzcvs_incident_INJ_INTE,int
incident,nzcvs_incident_INJ_OTH,int
incident,nzcvs_incident_SEVERINJ,int
incident,nzcvs_incident_MEDPROF,int
incident,nzcvs_incident_NOMED_NEED,int
incident,nzcvs_incident_NOMED_AFORD,int
incident,nzcvs_incident_NOMED_PREV,int
incident,nzcvs_incident_NOMED_SCARD,int
incident,nzcvs_incident_NOMED_OTH,int
incident,nzcvs_incident_EMO_ANGE,int
incident,nzcvs_incident_EMO_SHOC,int
incident,nzcvs_incident_EMO_FEAR,int
incident,nzcvs_incident_EMO_DEPR,int
incident,nzcvs_incident_EMO_ANXI,int
incident,nzcvs_incident_EMO_SLEE,int
incident,nzcvs_incident_EMO_CRYI,int
incident,nzcvs_incident_EMO_CONF,int
incident,nzcvs_incident_EMO_SHAM,int
incident,nzcvs_incident_EMO_ALCO,int
incident,nzcvs_incident_EMO_CAUT,int
incident,nzcvs_incident_EMO_OTH,int
incident,nzcvs_incident_EMO_NONE,int
incident,nzcvs_incident_AFFINCID,int
incident,nzcvs_incident_CHILDAWAR,int
incident,nzcvs_incident_DVSEX,varchar
